DATE,CNX,TATA AUTO,HDFC,LARSEN,TKK,DABUR,SUN,WIPRO,TATA STEEL,INDIAN,NTPC,BHARTI
2013-03-18T00:00:00Z,4572.649902,280.6539,627.9,971.9813,3407.13,134.62784,413.656,408.716,322.4454,289.1064,135.93,302.017
2013-03-19T00:00:00Z,4500.850098,275.5176,616.43,946.4321,3318.47,132.77224,416.736,408.716,313.5835,283.9887,134.48,288.168
2013-03-20T00:00:00Z,4446.049805,279.4801,610.53,924.1979,3277.58,132.72341,416.96,405.229,309.014,279.1501,129.87,275.056
2013-03-21T00:00:00Z,4413.5,267.6905,592.47,897.3619,3206.58,130.57483,413.457,409.753,302.6906,278.4057,128.56,292.588
2013-03-22T00:00:00Z,4404.5,264.5102,590.76,900.4192,3098.38,130.62367,407.569,410.648,297.1519,269.8916,129.82,288.806
2013-03-25T00:00:00Z,4390.299805,264.9018,594.81,879.3751,3139.91,127.79146,407.569,406.548,290.2285,260.0283,132.76,283.454
2013-03-26T00:00:00Z,4394.600098,269.8423,599.79,860.7116,3150.24,131.06315,408.464,412.769,282.982,254.3057,132.99,291.606
2013-03-27T00:00:00Z,4394.600098,269.8423,599.79,860.7116,3150.24,131.06315,408.464,412.769,282.982,254.3057,132.99,291.606
2013-03-28T00:00:00Z,4438.350098,263.3364,610.38,879.2139,3192.01,133.74887,406.6,412.015,288.8439,262.0289,132.29,286.547
2013-04-01T00:00:00Z,4465.600098,259.7645,608.92,900.0967,3263.16,138.53434,404.439,406.219,290.5055,261.8428,133.74,288.414
2013-04-02T00:00:00Z,4508.799805,261.4278,614.82,917.3123,3285.7,137.99719,423.071,423.796,295.1211,264.9599,134.3,286.597
2013-04-03T00:00:00Z,4457.200195,251.6447,608.72,887.8371,3262.18,140.8294,429.58,422.807,292.5363,269.6589,135.51,275.793
2013-04-04T00:00:00Z,4378.649902,252.867,599.4,876.4145,3205.1,137.50888,427.22,418.471,280.9973,262.5872,134.95,269.409
2013-04-05T00:00:00Z,4366.649902,249.6877,606.09,868.66010000000006,3207.12,139.90161,427.096,428.462,285.4283,268.3563,131.41,265.431
2013-04-08T00:00:00Z,4361.149902,251.1552,609.5,853.1185,3112.31,138.43667,430.847,422.995,282.382,270.0777,131.27,275.596
2013-04-09T00:00:00Z,4323.399902,257.1726,605.74,849.6751,3050.9,135.70212,431.195,371.063,280.9973,267.007,131.92,272.06
2013-04-10T00:00:00Z,4366.450195,262.211,616.87,871.2983,3024.28,134.28601,425.829,379.122,281.782,267.5653,133.08,276.628
2013-04-11T00:00:00Z,4388.049805,271.9951,623.8,887.8371,3065.37,134.72549,433.53,378.933,275.551,268.2167,130.71,269.212
2013-04-12T00:00:00Z,4352.75,269.2065,628.29,875.0631,3029.79,135.70212,432.362,361.732,276.4741,270.4964,131.03,268.623
2013-04-15T00:00:00Z,4376.049805,263.189,626.19,889.3817,3039.93,135.06732,432.412,357.303,271.8585,280.7319,131.36,274.663
2013-04-16T00:00:00Z,4457.549805,265.0976,647.47,918.3413,2940,136.1416,442.051,359.423,275.4586,281.9881,134.16,279.918
2013-04-17T00:00:00Z,4461.75,265.3419,644.3,916.5071,2907.08,136.09278,455.342,353.014,274.2124,280.4062,134.34,280.949
2013-04-18T00:00:00Z,4526.799805,276.3492,657.48,949.5211,2861.96,138.24135,455.143,347.831,276.751,281.9416,135.93,294.307
2013-04-19T00:00:00Z,4526.799805,276.3492,657.48,949.5211,2861.96,138.24135,455.143,347.831,276.751,281.9416,135.93,294.307
2013-04-22T00:00:00Z,4574.399902,279.0885,681.58,987.1078,2871.5,141.02473,460.633,319.885,283.1205,282.6394,138.82,295.387
2013-04-23T00:00:00Z,4572.399902,275.4197,672.51,968.342,2868.36,139.26681,472.21,323.043,285.336,285.9892,138.91,294.11
2013-04-24T00:00:00Z,4572.399902,275.4197,672.51,968.342,2868.36,139.26681,472.21,323.043,285.336,285.9892,138.91,294.11
2013-04-25T00:00:00Z,4624.299805,286.964,673.04,977.7056,3015.03,142.44084,484.557,316.21,288.5208,282.686,144.69,298.432
2013-04-26T00:00:00Z,4591.649902,289.9001,672.6,991.6062,3139.17,143.07564,474.918,311.214,281.5974,280.1736,144.36,312.771
2013-04-29T00:00:00Z,4620.899902,289.7527,678.51,984.5014,3304.99,143.17331,467.813,322.336,279.2434,280.918,145.39,312.526
2013-04-30T00:00:00Z,4641.75,293.5194,665.97,973.1686,3430.99,144.34526,472.657,328.321,279.4742,278.5918,146.64,313.066
2013-05-01T00:00:00Z,4641.75,293.5194,665.97,973.1686,3430.99,144.34526,472.657,328.321,279.4742,278.5918,146.64,313.066
2013-05-02T00:00:00Z,4695.049805,290.9265,675.92,998.8171,3475.57,147.47046,480.209,331.997,281.182,281.802,149.35,311.102
2013-05-03T00:00:00Z,4659.100098,279.4306,664.65,1010.6231,3359.21,157.28555,489.029,334.824,287.2746,272.0317,148.46,312.035
2013-05-06T00:00:00Z,4685.600098,284.7627,659.33,1003.6437,3404.82,154.16035,488.06,336.803,297.7981,274.0788,146.5,314.785
2013-05-07T00:00:00Z,4737.549805,291.954,671.58,1015.5462,3398.72,158.16451,492.159,330.63,299.7367,273.5205,147.11,325.294
2013-05-08T00:00:00Z,4754.450195,293.7152,681.88,1005.5455,3392.08,158.01802,489.476,330.818,294.198,271.2408,145.67,318.419
2013-05-09T00:00:00Z,4737.700195,293.6173,673.53,1005.642,3370.62,154.551,471.241,334.4,291.7978,274.1254,145.67,319.204
2013-05-10T00:00:00Z,4769.200195,302.3739,686.51,1005.2558,3263.31,157.23672,464.658,334.588,294.0133,284.3609,144.45,318.468
2013-05-13T00:00:00Z,4689.75,291.0244,676.17,976.5182,3305.87,160.11776,469.279,327.944,282.1051,278.9174,143.38,306.191
2013-05-14T00:00:00Z,4702.5,293.8131,672.56,979.057,3241.61,158.01802,478.793,327.661,280.5358,282.2207,143.48,311.593
2013-05-15T00:00:00Z,4810.950195,302.1781,697.74,1017.1582,3311.48,157.43204,483.34,326.247,284.5975,288.5946,146.6,316.896
2013-05-16T00:00:00Z,4830.25,297.0913,705.5,1025.0063,3395.08,154.74632,481.203,326.53,287.8284,289.8043,145.81,315.767
2013-05-17T00:00:00Z,4847.100098,296.7976,701.69,1044.7375,3614.42,153.42788,479.613,324.221,287.9207,289.7112,149.02,309.923
2013-05-20T00:00:00Z,4821.950195,295.5259,697.4,1044.1196,3547.51,152.30475,480.036,318.519,291.1055,282.0811,148.69,302.311
2013-05-21T00:00:00Z,4788.200195,286.6219,690.86,1033.2501,3493.29,151.4258,483.762,319.414,284.8745,283.6165,141.94,299.021
2013-05-22T00:00:00Z,4766.850098,284.8606,686.61,974.2691,3459.93,153.76969,497.798,322.383,282.4743,272.6831,144.22,306.485
2013-05-23T00:00:00Z,4668.200195,284.7627,681.88,912.6787,3370.18,151.76761,500.108,317.718,276.5202,266.6814,138.4,295.844
2013-05-24T00:00:00Z,4685.600098,281.8772,684.56,937.5193,3442.51,154.45333,481.775,316.869,288.9362,269.1472,139.79,294.12
2013-05-27T00:00:00Z,4756.399902,288.1388,697.93,944.4378,3381.35,154.69748,504.232,320.686,292.7671,269.0076,141.94,304.613
2013-05-28T00:00:00Z,4777.049805,289.4106,696.22,936.2644,3383.22,152.54891,494.643,320.545,297.0596,272.9622,144.55,310.18
2013-05-29T00:00:00Z,4766.649902,297.2376,698.81,930.6974,3420.02,153.37905,529.696,319.838,290.4132,271.7061,143.52,310.377
2013-05-30T00:00:00Z,4774,310.201,707.79,918.6309,3368.75,153.23254,533,316.775,278.4588,274.0323,145.94,310.772
2013-05-31T00:00:00Z,4681.450195,306.5323,683.73,901.4482,3475.47,152.69541,519.461,308.811,269.3199,265.9835,143.71,297.519
2013-06-03T00:00:00Z,4659.299805,307.266,672.65,892.7931,3432.47,154.35567,505.549,306.266,273.7047,264.5877,141.84,298.948
2013-06-04T00:00:00Z,4652.549805,299.4883,666.7,907.0798,3400.19,155.1858,506.195,311.874,275.7817,264.0294,143.57,299.736
2013-06-05T00:00:00Z,4656.5,300.6622,671.48,913.6759,3467.21,154.40451,515.884,306.313,276.1048,262.4011,143.48,298.012
2013-06-06T00:00:00Z,4653.399902,300.0748,665.87,921.2701,3402.16,153.96501,506.245,311.026,272.597,257.3298,140.49,290.769
2013-06-07T00:00:00Z,4621.100098,295.3785,659.96,908.8812,3317.58,153.4767,503.139,315.644,269.643,251.2816,137.74,284.069
2013-06-10T00:00:00Z,4604.399902,289.6548,660.16,903.8296,3255.39,148.00761,496.581,323.514,268.2583,247.9318,139.84,279.586
2013-06-11T00:00:00Z,4529.850098,286.8177,648.98,902.929,3163.92,148.54475,488.78,325.21,259.581,242.3488,139.98,274.61
2013-06-12T00:00:00Z,4502.200195,287.2093,648.06,898.7781,3134.89,149.86319,487.414,324.551,252.7038,242.0696,140.87,273.674
2013-06-13T00:00:00Z,4447.399902,276.8377,644.76,896.944,3034.22,146.83566,471.738,320.451,245.6881,233.2764,139.51,283.478
2013-06-14T00:00:00Z,4525.950195,290.3886,654.55,927.1904,3058.33,149.08189,473.427,318.142,253.073,234.3465,141.66,285.202
2013-06-17T00:00:00Z,4557.5,292.9814,656.82,936.4893,3050.65,151.62112,483.861,318.613,255.75,235.4166,140.4,291.656
2013-06-18T00:00:00Z,4540.700195,291.1718,647.07,925.3244,3048.69,151.57228,482.495,321.582,263.1812,231.0432,136.81,287.666
2013-06-19T00:00:00Z,4552.700195,285.7902,654.7,925.2916,3031.27,152.35359,477.551,323.75,268.7199,223.9249,135.13,295.154
2013-06-20T00:00:00Z,4429.649902,282.513,626.55,898.2626,2980.59,147.90994,480.855,327.52,251.596,223.9249,130.66,284.562
2013-06-21T00:00:00Z,4420.149902,280.8497,625.22,896.332,3028.66,151.29832,471.937,328.368,251.1345,218.5745,133.27,287.666
2013-06-24T00:00:00Z,4345.600098,277.7673,615.48,871.7491,2992.3,151.64206,470.968,326.624,246.1958,203.8261,132.34,279.29
2013-06-25T00:00:00Z,4350.100098,275.3702,623.99,879.9215,2975.77,149.67779,471.316,323.985,245.965,207.1294,128.66,290.967
2013-06-26T00:00:00Z,4335.5,266.7609,613.02,870.4295,2973.7,149.48136,467.192,328.085,244.2572,206.3849,131.69,273.625
2013-06-27T00:00:00Z,4393.899902,264.4618,636.29,869.0462,2954.95,151.1019,483.712,331.91,243.888,207.9203,130.75,276.63
2013-06-28T00:00:00Z,4510.899902,275.2239,658.93,906.0498,3109.99,152.6242,501.077,333.727,252.7038,218.4349,133.97,287.469
2013-07-01T00:00:00Z,4572.049805,283.5405,658.19,934.2054,3265.28,152.52599,498.866,335.878,259.1195,220.1564,138.07,291.804
2013-07-02T00:00:00Z,4542.799805,280.2623,646.19,919.9505,3340.26,152.42777,500.531,337.504,260.3195,220.1564,135.69,298.406
2013-07-03T00:00:00Z,4473.350098,278.061,640.38,896.2354,3263.21,153.80278,506.766,328.324,248.8728,210.0139,134.34,290.228
2013-07-04T00:00:00Z,4517.700195,285.986,644.81,902.3498,3510.75,156.06168,512.033,334.348,244.4418,208.8042,134.25,296.731
2013-07-05T00:00:00Z,4535.799805,289.8022,657.21,906.6291,3562.33,154.19563,514.095,335.592,244.3495,209.5952,133.88,291.508
2013-07-08T00:00:00Z,4501.25,281.5835,650.02,902.929,3547.15,154.63758,518.095,339.942,239.9186,201.9185,130.85,289.291
2013-07-09T00:00:00Z,4539.950195,282.8552,659.72,919.1782,3780.59,153.65545,536.577,344.389,241.534,204.2448,132.62,287.37
2013-07-10T00:00:00Z,4511.399902,277.9147,648.89,909.7827,3762.29,151.64206,537.099,348.883,236.503,203.9191,131.5,285.843
2013-07-11T00:00:00Z,4586.450195,278.7463,672.46,931.3895,3822.09,152.28046,544.105,348.07,241.0263,206.8037,134.06,295.647
2013-07-12T00:00:00Z,4630.950195,286.1818,684.77,960.9766,3792.76,155.71794,550.638,359.163,242.5033,208.1529,136.16,301.017
2013-07-15T00:00:00Z,4655.700195,282.2193,684.47,971.4986,3569.8,154.14652,550.415,365.187,245.1692,211.5492,132.66,309.836
2013-07-16T00:00:00Z,4596.5,285.2522,667.99,937.5676,3444.37,156.1599,556.228,358.972,239.5518,213.5033,133.46,316.388
2013-07-17T00:00:00Z,4597.700195,279.0885,652.44,934.6233,3245.8,162.69111,553.048,370.16,231.554,209.5021,137.51,311.412
2013-07-18T00:00:00Z,4647.549805,280.7024,673.3,951.1303,3357.33,167.99466,555.359,368.964,232.9822,212.8519,136.53,318.901
2013-07-19T00:00:00Z,4632.75,288.2852,669.27,940.2222,3382.3,164.65539,536.727,374.271,229.4594,209.6882,133.92,325.01
2013-07-22T00:00:00Z,4631.100098,291.416,671.28,870.2365,3318.16,167.89644,551.508,375.754,222.6041,209.1299,133.32,331.168
2013-07-23T00:00:00Z,4660.75,292.3456,672.81,869.8503,3251.34,167.45448,550.067,367.387,223.3658,210.0139,133.55,325.256
2013-07-24T00:00:00Z,4588.25,290.8781,649.53,837.2707,3341.4,171.72679,560.253,375.18,218.6053,207.6876,131.59,332.449
2013-07-25T00:00:00Z,4531.799805,293.4215,643.53,824.7216,3384.68,167.45448,543.484,359.784,212.1785,204.9427,130.71,332.153
2013-07-26T00:00:00Z,4507.25,283.6868,633.93,816.4198,3537.7,168.68216,555.334,365.235,208.4176,207.8272,131.45,332.252
2013-07-29T00:00:00Z,4459.899902,289.3611,622.52,811.9794,3594.13,166.27592,565.917,390.193,205.0852,198.1965,132.34,329.099
2013-07-30T00:00:00Z,4390.350098,280.6647,615.48,820.4259,3565.35,161.90541,571.134,400.472,199.3726,181.8663,128.33,316.388
2013-07-31T00:00:00Z,4379.649902,286.1808,600.13,817.7713,3576.97,158.51703,560.501,418.832,205.3709,190.6595,121.81,339.445
2013-08-01T00:00:00Z,4354,284.6544,622.22,815.6958,3519.35,156.94561,563.184,417.302,200.1343,181.9593,122.6,338.213
2013-08-02T00:00:00Z,4314.950195,286.1321,621.29,801.3609,3577.12,157.14204,551.558,419.501,192.6602,179.6331,121.01,340.184
2013-08-05T00:00:00Z,4323.350098,280.5163,622.71,785.5296,3489.23,161.31612,545.894,429.59,197.9444,180.8427,126.05,331.414
2013-08-06T00:00:00Z,4214.149902,283.2744,599.04,767.6711,3532.31,157.43668,534.466,431.55,188.7565,179.4935,125.67,318.162
2013-08-07T00:00:00Z,4213.850098,274.7532,591.71,751.9847,3440.81,154.53938,520.802,431.311,197.992,181.8663,127.12,321.462
2013-08-08T00:00:00Z,4250.350098,274.6546,600.86,752.95,3520,158.46793,503.909,427.582,208.3224,181.9128,127.77,332.35
2013-08-09T00:00:00Z,4250.350098,274.6546,600.86,752.95,3520,158.46793,503.909,427.582,208.3224,181.9128,127.77,332.35
2013-08-12T00:00:00Z,4293.200195,277.118,592.69,770.1327,3618.42,163.82058,537.149,434.801,225.2225,186.3327,128.94,336.784
2013-08-13T00:00:00Z,4360.649902,286.5253,610.71,788.0558,3683.6,169.17323,543.956,447.137,229.8402,186.8444,133.97,341.317
2013-08-14T00:00:00Z,4392.049805,314.3561,611.54,783.8398,3725.59,168.04377,546.738,439.965,238.1236,199.918,134.48,338.262
2013-08-15T00:00:00Z,4392.049805,314.3561,611.54,783.8398,3725.59,168.04377,546.738,439.965,238.1236,199.918,134.48,338.262
2013-08-16T00:00:00Z,4224.299805,309.2821,578.62,742.6599,3605.56,167.06164,538.59,436.522,224.1275,195.8238,130.15,330.724
2013-08-19T00:00:00Z,4151.950195,297.2142,575.47,723.1974,3461.49,159.59738,516.778,436.475,235.0292,193.5906,127.45,312.939
2013-08-20T00:00:00Z,4138.399902,283.6687,575.52,718.197,3380.28,153.95009,504.257,428.634,244.6932,195.6842,126.89,313.777
2013-08-21T00:00:00Z,4069.449951,279.1372,583.98,695.5481,3236.45,146.82959,479.464,422.609,236.267,196.4751,121.76,294.366
2013-08-22T00:00:00Z,4136.100098,287.6097,579.41,710.2552,3230.22,143.343,498.941,425.239,260.9743,201.0287,122.23,308.407
2013-08-23T00:00:00Z,4183.649902,296.4754,597.96,724.5701,3276.81,146.82959,504.058,428.586,268.7816,204.4319,120.27,304.416
2013-08-26T00:00:00Z,4194.5,293.6685,601.65,731.7766,3256.28,153.85187,513.697,439.009,263.9259,205.8219,123.39,302.544
2013-08-27T00:00:00Z,4060.699951,285.7377,553.03,691.8713,3302.68,154.24474,493.972,435.04,259.2605,199.4949,115.98,289.587
2013-08-28T00:00:00Z,4047.699951,293.5201,553.08,691.283,3288.63,153.55724,501.922,450.818,265.6397,199.1593,117.71,283.577
2013-08-29T00:00:00Z,4132.799805,301.4509,563.02,709.2747,3287.54,157.09293,507.338,452.731,265.0208,201.0287,121.9,294.957
2013-08-30T00:00:00Z,4175.850098,294.8006,584.62,710.4022,3295.36,160.18667,516.529,462.437,260.8791,200.7411,121.99,294.711
2013-09-02T00:00:00Z,4235.25,295.2447,580.19,713.4418,3265.68,165.58843,523.436,463.249,275.5416,201.6039,121.81,295.893
2013-09-03T00:00:00Z,4092.899902,292.9287,553.67,680.841,3288.13,160.92327,507.238,458.373,267.8295,198.2966,119.34,280.818
2013-09-04T00:00:00Z,4164.5,307.0656,555.15,685.3512,3356.98,166.8161,516.579,460.237,276.0177,202.0353,121.15,292.839
2013-09-05T00:00:00Z,4264.049805,313.3704,599.88,713.5888,3434.88,160.57952,514.741,448.38,274.8752,213.2035,122.28,291.853
2013-09-06T00:00:00Z,4319.399902,313.0747,606.47,739.3752,3436.81,160.23577,525.175,447.997,278.2076,222.4545,125.89,309.146
2013-09-09T00:00:00Z,4319.399902,313.0747,606.47,739.3752,3436.81,160.23577,525.175,447.997,278.16,222.4545,125.89,309.146
2013-09-10T00:00:00Z,4463.549805,344.4024,627.93,791.4384,3573.01,167.6018,545.248,451.392,286.2053,214.2581,129.92,333.385
2013-09-11T00:00:00Z,4489.450195,335.3883,637.03,802.4197,3660.75,166.91431,558.663,454.213,300.5822,219.7703,128.98,330.182
2013-09-12T00:00:00Z,4445.950195,328.4921,623.94,799.0371,3551.4,166.71788,552.551,451.249,288.2524,219.0992,130.72,323.778
2013-09-13T00:00:00Z,4450.450195,329.0835,619.27,820.0683,3509.07,166.03039,559.954,435.566,284.0154,223.3173,132.26,320.97
2013-09-16T00:00:00Z,4440.899902,326.424,632.65,812.2245,3597.15,166.1777,558.911,431.933,277.6363,222.2628,134,330.823
2013-09-17T00:00:00Z,4444.5,330.0682,632.11,805.2141,3615.65,164.85183,540.925,454.165,274.3991,223.6528,131.37,332.35
2013-09-18T00:00:00Z,4478.350098,331.8416,640.23,820.6075,3602.94,165.83396,545.397,459.663,276.3034,220.681,135.82,332.646
2013-09-19T00:00:00Z,4627.850098,343.9593,672.42,871.0529,3728.17,166.76699,557.026,451.344,295.7265,224.3718,137.89,349.101
2013-09-20T00:00:00Z,4560.100098,333.3192,648.65,829.873,3707.79,165.83396,565.611,454.117,285.6341,214.4498,139.01,339.149
2013-09-23T00:00:00Z,4482,328.8864,631.82,796.1447,3631.03,164.11522,557.825,462.341,279.4453,212.0532,133.86,330.232
2013-09-24T00:00:00Z,4484.100098,332.0885,628.37,810.6557,3596.46,165.34289,555.579,456.938,278.5884,210.4714,136.34,325.453
2013-09-25T00:00:00Z,4477.049805,338.9837,610.8,815.1168,3547,164.31165,567.608,454.739,277.1602,207.0203,139.67,331.069
2013-09-26T00:00:00Z,4482.299805,338.4421,611.35,812.9108,3442.89,164.40985,580.286,457.321,285.5388,198.3924,140.32,329.838
2013-09-27T00:00:00Z,4455.950195,335.0438,599.29,799.9195,3294.32,166.96342,588.721,455.026,273.6374,202.5146,138.68,320.526
2013-09-30T00:00:00Z,4392.049805,327.5561,583.69,773.3487,3293.87,166.47235,591.516,452.348,258.594,199.2552,138.21,313.974
2013-10-01T00:00:00Z,4422.899902,330.6597,602,784.379,3380.52,165.04825,588.471,451.201,262.5453,196.1875,134.84,317.866
2013-10-03T00:00:00Z,4512.649902,340.8069,626.16,812.4696,3466.38,166.66877,599.502,463.871,272.2092,199.1593,134.89,319.541
2013-10-04T00:00:00Z,4516.149902,344.8454,630.34,803.8905,3491.36,167.94555,599.552,461.815,274.6847,202.8022,133.67,323.532
2013-10-07T00:00:00Z,4522.799805,342.7276,624.29,793.3504,3533.05,167.45448,602.397,460.907,286.0149,203.665,133.34,318.506
2013-10-08T00:00:00Z,4536.450195,345.3383,622.66,812.2245,3489.33,168.63305,612.28,462.293,282.5873,201.7477,135.31,327.227
2013-10-09T00:00:00Z,4592.450195,348.9338,638.9,828.6474,3477.26,167.35626,643.475,456.364,288.7284,199.1593,136.06,329.246
2013-10-10T00:00:00Z,4607.5,366.1245,630.93,829.1867,3486.91,167.06164,638.234,459.137,293.8222,199.4469,138.64,328.015
2013-10-11T00:00:00Z,4651.799805,379.5714,650.86,865.7093,3438.29,166.52146,624.558,466.883,293.1557,197.4338,135.03,329.641
2013-10-14T00:00:00Z,4665.950195,384.6445,656.96,859.5323,3331.76,166.22681,625.207,479.171,287.1574,194.0306,134.65,328.212
2013-10-15T00:00:00Z,4639.5,383.0683,642.15,854.679,3279.03,165.4411,621.813,488.255,295.6312,192.3529,136.01,334.124
2013-10-17T00:00:00Z,4612.049805,367.8481,643.87,820.5585,3284.92,163.47682,619.417,473.338,295.2504,189.8604,134.56,343.534
2013-10-18T00:00:00Z,4706.899902,374.0055,665.92,855.0221,3259.7,166.12859,630.248,484.239,313.1501,191.586,136.72,351.515
2013-10-21T00:00:00Z,4731,374.3998,660.65,907.4775,3284.87,167.45448,629.55,483.856,320.0054,190.867,138.4,347.771
2013-10-22T00:00:00Z,4738.350098,374.35,658.44,917.1352,3288.09,175.50801,636.937,492.271,323.7186,194.8454,139.43,346.982
2013-10-23T00:00:00Z,4723.5,369.0798,649.78,930.8127,3259.5,173.24909,621.713,470.899,319.1485,193.8868,136.25,342.745
2013-10-24T00:00:00Z,4713,373.661,658.74,946.7945,3267.12,173.49463,619.667,450.244,316.2921,190.9629,134.32,344.519
2013-10-25T00:00:00Z,4693.399902,370.6559,661.93,928.9989,3232.49,179.33836,609.235,460.046,306.4377,190.9629,136.11,338.459
2013-10-28T00:00:00Z,4656.850098,371.9862,657.36,946.5494,3226.31,172.61071,602.796,462.676,297.345,191.6819,135.03,334.419
2013-10-29T00:00:00Z,4741.100098,375.976,675.66,957.9719,3250.65,174.7223,615.674,465.257,310.1986,190.4836,136.9,336.193
2013-10-30T00:00:00Z,4764.299805,373.9567,668.63,952.4812,3259.4,176.0973,617.521,455.886,310.9603,191.9215,138.03,354.717
2013-10-31T00:00:00Z,4804.850098,375.4831,670.05,954.6873,3260.34,175.4589,606.889,456.795,318.8628,193.695,139.76,361.713
2013-11-01T00:00:00Z,4823,378.8824,673.01,963.0213,3258.81,173.64196,604.044,461.432,320.053,197.3858,137.09,361.811
2013-11-05T00:00:00Z,4808.200195,389.4229,665.58,948.5103,3253.91,170.14051,591.716,459.09,322.7665,207.1161,138.03,354.323
2013-11-06T00:00:00Z,4784.649902,385.236,658.34,944.9806,3239.27,167.67471,601.998,461.289,317.3394,207.212,143.04,350.382
2013-11-07T00:00:00Z,4752,374.4983,654.9,938.7546,3221.81,165.30754,604.843,460.859,329.2408,201.4122,143.14,343.14
2013-11-08T00:00:00Z,4725.899902,378.4383,642.2,955.8639,3242.24,161.11567,601.049,460.476,338.7144,204.4798,143,338.952
2013-11-11T00:00:00Z,4680.5,371.4933,643.92,925.2241,3232.1,158.45259,595.859,460.524,343.5225,194.7016,140.89,335.996
2013-11-12T00:00:00Z,4637.350098,354.6481,635.75,910.713,3263.65,161.01703,597.106,461.48,335.62,190.7232,139.81,332.794
2013-11-13T00:00:00Z,4614.649902,360.7557,623.7,901.8397,3255.2,159.53755,606.739,461.193,340.6186,189.4291,140.14,327.621
2013-11-14T00:00:00Z,4670.100098,381.296,632.06,921.2041,3226.26,162.00336,598.604,465.018,357.4234,189.9084,143.23,334.912
2013-11-18T00:00:00Z,4760.649902,386.4179,658.24,958.9523,3261.58,159.83345,608.936,470.66,368.2775,194.6537,146.28,340.184
2013-11-19T00:00:00Z,4771.75,385.5317,649.63,976.4048,3255,157.71285,604.893,466.692,364.8975,196.3313,145.34,346.44
2013-11-20T00:00:00Z,4720.049805,380.2614,639.3,957.4326,3247.63,155.19774,596.308,461.911,366.5637,192.9761,144.96,339.346
2013-11-21T00:00:00Z,4631.850098,377.4536,627.58,929.5871,3246.84,158.74849,580.785,457.464,364.2786,190.5794,140.79,333.68
2013-11-22T00:00:00Z,4632.450195,368.5869,632.01,945.3238,3253.71,158.84713,574.246,457.034,373.7046,192.305,141.4,330.971
2013-11-25T00:00:00Z,4716,380.4088,649.34,983.072,3253.86,165.11026,579.537,457.894,378.846,197.3379,140.75,331.217
2013-11-26T00:00:00Z,4679.149902,384.4484,642.64,984.8859,3259.25,162.89104,572.3,454.117,372.9905,192.6885,139.43,322.251
2013-11-27T00:00:00Z,4679.850098,393.2653,643.23,986.8958,3560.11,162.98968,569.055,449.24,375.8468,191.3943,137.42,317.176
2013-11-28T00:00:00Z,4708.799805,391.9838,643.09,1002.9266,3478.55,160.81977,570.054,451.918,381.7023,191.8257,138.64,318.851
2013-11-29T00:00:00Z,4770.100098,392.7724,650.86,1025.5265,3473.36,163.3842,571.152,450.197,381.4167,192.7364,138.03,322.201
2013-12-02T00:00:00Z,4804.399902,393.9543,650.86,1049.156,3473.75,164.37052,594.511,460.189,388.7479,195.133,137.84,327.719
2013-12-03T00:00:00Z,4795.899902,393.1169,645.4,1034.0567,3494.82,162.59516,591.566,461.337,390.1761,193.8868,136.57,326.143
2013-12-04T00:00:00Z,4764.549805,386.8122,647.22,1018.9574,3529.74,160.77045,590.468,469.847,394.0798,193.9826,136.25,327.374
2013-12-05T00:00:00Z,4815,384.4971,677.24,1065.2357,3516.29,160.96772,577.241,471.33,401.2206,196.8586,134.84,330.429
2013-12-06T00:00:00Z,4830.799805,385.0886,671.92,1074.9915,3533.5,162.1513,581.084,472.19,402.4584,196.7627,139.62,327.522
2013-12-09T00:00:00Z,4898.149902,387.6007,685.65,1124.5054,3565.94,162.49652,585.327,485.004,400.8398,200.0221,143.84,331.414
2013-12-10T00:00:00Z,4873.799805,384.8914,685.7,1078.9133,3575.19,162.64446,586.225,494.088,403.0296,195.8999,127.53,330.33
2013-12-11T00:00:00Z,4855.600098,372.1833,684.57,1059.4999,3585.92,166.83633,582.931,495.905,398.2215,197.5296,130.53,323.285
2013-12-12T00:00:00Z,4810.549805,355.0912,684.23,1044.2536,3592.85,165.55412,574.346,488.303,392.9849,194.2223,130.9,318.851
2013-12-13T00:00:00Z,4756.049805,364.8441,679.06,1029.4484,3584.49,163.48284,570.103,496.048,395.2699,191.0108,128.7,316.142
2013-12-16T00:00:00Z,4756,362.5778,673.55,1037.6844,3588.15,163.87736,556.028,501.164,389.3192,189.5249,129.31,308.752
2013-12-17T00:00:00Z,4748.5,361.3959,647.22,1043.7143,3511.14,163.43352,568.007,495.235,389.1288,188.8539,126.5,322.546
2013-12-18T00:00:00Z,4809.649902,363.0209,655.73,1071.3636,3332.85,162.05268,572.15,498.869,395.0319,194.2223,126.97,322.94
2013-12-19T00:00:00Z,4780.600098,364.0554,642.25,1040.2336,3352.93,164.96232,581.833,505.993,391.1282,191.6819,126.54,318.802
2013-12-20T00:00:00Z,4861.649902,368.1438,654.11,1040.3807,3383.59,164.71574,577.79,524.879,397.9359,195.8041,127.44,323.088
2013-12-23T00:00:00Z,4878.850098,370.0655,653.96,1048.1264,3386.01,165.15958,576.143,527.843,402.9344,199.4469,128.23,323.433
2013-12-24T00:00:00Z,4876.100098,367.1093,646.92,1054.9898,3362.32,169.05555,566.16,516.464,398.3643,202.946,129.17,320.871
